item_id,condition,position,length,sentiment,judge,score
34,second_long_positive,second,long,positive,llama,3.83
35,first_short_negative,first,short,negative,llama,3.15
35,first_short_neutral,first,short,neutral,llama,3.71
35,first_short_positive,first,short,positive,llama,3.05
35,first_normal_negative,first,normal,negative,llama,3.55
35,first_normal_neutral,first,normal,neutral,llama,4.27
35,first_normal_positive,first,normal,positive,llama,4.65
35,first_long_negative,first,long,negative,llama,4.03
35,first_long_neutral,first,long,neutral,llama,4.38
35,first_long_positive,first,long,positive,llama,4.06
35,second_short_negative,second,short,negative,llama,3.43
35,second_short_neutral,second,short,neutral,llama,4.02
35,second_short_positive,second,short,positive,llama,3.17
35,second_normal_negative,second,normal,negative,llama,2.36
35,second_normal_neutral,second,normal,neutral,llama,3.21
35,second_normal_positive,second,normal,positive,llama,3.54
35,second_long_negative,second,long,negative,llama,2.89
35,second_long_neutral,second,long,neutral,llama,2.85
35,second_long_positive,second,long,positive,llama,3.35
36,first_short_negative,first,short,negative,llama,2.58
36,first_short_neutral,first,short,neutral,llama,3.81
36,first_short_positive,first,short,positive,llama,4.35
36,first_normal_negative,first,normal,negative,llama,3.69
36,first_normal_neutral,first,normal,neutral,llama,2.8
36,first_normal_positive,first,normal,positive,llama,3.75
36,first_long_negative,first,long,negative,llama,3.07
36,first_long_neutral,first,long,neutral,llama,3.79
36,first_long_positive,first,long,positive,llama,3.39
36,second_short_negative,second,short,negative,llama,3.39
36,second_short_neutral,second,short,neutral,llama,3.4
36,second_short_positive,second,short,positive,llama,3.04
36,second_normal_negative,second,normal,negative,llama,3.4
36,second_normal_neutral,second,normal,neutral,llama,3.33
36,second_normal_positive,second,normal,positive,llama,4.31
36,second_long_negative,second,long,negative,llama,2.35
36,second_long_neutral,second,long,neutral,llama,3.66
36,second_long_positive,second,long,positive,llama,4.22
37,first_short_negative,first,short,negative,llama,3.02
37,first_short_neutral,first,short,neutral,llama,3.1
37,first_short_positive,first,short,positive,llama,3.59
37,first_normal_negative,first,normal,negative,llama,2.89
37,first_normal_neutral,first,normal,neutral,llama,3.23
37,first_normal_positive,first,normal,positive,llama,3.14
37,first_long_negative,first,long,negative,llama,3.41
37,first_long_neutral,first,long,neutral,llama,2.6
37,first_long_positive,first,long,positive,llama,3.5
37,second_short_negative,second,short,negative,llama,3.18
37,second_short_neutral,second,short,neutral,llama,2.86
37,second_short_positive,second,short,positive,llama,2.99
37,second_normal_negative,second,normal,negative,llama,3.6
37,second_normal_neutral,second,normal,neutral,llama,4.09
37,second_normal_positive,second,normal,positive,llama,3.08
37,second_long_negative,second,long,negative,llama,3.9
37,second_long_neutral,second,long,neutral,llama,2.57
37,second_long_positive,second,long,positive,llama,3.18
38,first_short_negative,first,short,negative,llama,3.47
38,first_short_neutral,first,short,neutral,llama,3.48
38,first_short_positive,first,short,positive,llama,3.56
38,first_normal_negative,first,normal,negative,llama,3.78
38,first_normal_neutral,first,normal,neutral,llama,3.4
38,first_normal_positive,first,normal,positive,llama,4.03
38,first_long_negative,first,long,negative,llama,3.26
38,first_long_neutral,first,long,neutral,llama,3.34
38,first_long_positive,first,long,positive,llama,2.86
38,second_short_negative,second,short,negative,llama,3.24
38,second_short_neutral,second,short,neutral,llama,2.62
38,second_short_positive,second,short,positive,llama,3.7
38,second_normal_negative,second,normal,negative,llama,3.65
38,second_normal_neutral,second,normal,neutral,llama,3.19
38,second_normal_positive,second,normal,positive,llama,3.49
38,second_long_negative,second,long,negative,llama,3.4
38,second_long_neutral,second,long,neutral,llama,3.35
38,second_long_positive,second,long,positive,llama,2.87
39,first_short_negative,first,short,negative,llama,3.92
39,first_short_neutral,first,short,neutral,llama,3.07
39,first_short_positive,first,short,positive,llama,3.76
39,first_normal_negative,first,normal,negative,llama,3.5
39,first_normal_neutral,first,normal,neutral,llama,3.64
39,first_normal_positive,first,normal,positive,llama,3.76
39,first_long_negative,first,long,negative,llama,3.96
39,first_long_neutral,first,long,neutral,llama,3.21
39,first_long_positive,first,long,positive,llama,4.3
39,second_short_negative,second,short,negative,llama,2.98
39,second_short_neutral,second,short,neutral,llama,3.07
39,second_short_positive,second,short,positive,llama,2.99
39,second_normal_negative,second,normal,negative,llama,3.13
39,second_normal_neutral,second,normal,neutral,llama,3.59
39,second_normal_positive,second,normal,positive,llama,2.86
39,second_long_negative,second,long,negative,llama,2.44
39,second_long_neutral,second,long,neutral,llama,3.31
39,second_long_positive,second,long,positive,llama,3.95
40,first_short_negative,first,short,negative,llama,3.05
40,first_short_neutral,first,short,neutral,llama,4.04
40,first_short_positive,first,short,positive,llama,4.15
40,first_normal_negative,first,normal,negative,llama,4.05
40,first_normal_neutral,first,normal,neutral,llama,4.23
40,first_normal_positive,first,normal,positive,llama,3.78
40,first_long_negative,first,long,negative,llama,3.78
40,first_long_neutral,first,long,neutral,llama,3.31
40,first_long_positive,first,long,positive,llama,2.46
40,second_short_negative,second,short,negative,llama,3.1
40,second_short_neutral,second,short,neutral,llama,2.66
40,second_short_positive,second,short,positive,llama,3.1
40,second_normal_negative,second,normal,negative,llama,1.91
40,second_normal_neutral,second,normal,neutral,llama,3.75
40,second_normal_positive,second,normal,positive,llama,3.35
40,second_long_negative,second,long,negative,llama,3.0
40,second_long_neutral,second,long,neutral,llama,2.87
40,second_long_positive,second,long,positive,llama,3.19
41,first_short_negative,first,short,negative,llama,2.78
41,first_short_neutral,first,short,neutral,llama,2.86
41,first_short_positive,first,short,positive,llama,2.79
41,first_normal_negative,first,normal,negative,llama,3.25
41,first_normal_neutral,first,normal,neutral,llama,3.33
41,first_normal_positive,first,normal,positive,llama,4.08
41,first_long_negative,first,long,negative,llama,2.62
41,first_long_neutral,first,long,neutral,llama,3.43
41,first_long_positive,first,long,positive,llama,3.35
41,second_short_negative,second,short,negative,llama,3.07
41,second_short_neutral,second,short,neutral,llama,3.02
41,second_short_positive,second,short,positive,llama,3.62
41,second_normal_negative,second,normal,negative,llama,4.07
41,second_normal_neutral,second,normal,neutral,llama,3.3
41,second_normal_positive,second,normal,positive,llama,3.71
41,second_long_negative,second,long,negative,llama,2.93
41,second_long_neutral,second,long,neutral,llama,3.39
41,second_long_positive,second,long,positive,llama,3.61
42,first_short_negative,first,short,negative,llama,4.27
42,first_short_neutral,first,short,neutral,llama,2.78
42,first_short_positive,first,short,positive,llama,3.43
42,first_normal_negative,first,normal,negative,llama,3.36
42,first_normal_neutral,first,normal,neutral,llama,3.12
42,first_normal_positive,first,normal,positive,llama,3.83
42,first_long_negative,first,long,negative,llama,3.51
42,first_long_neutral,first,long,neutral,llama,3.71
42,first_long_positive,first,long,positive,llama,3.44
42,second_short_negative,second,short,negative,llama,3.27
42,second_short_neutral,second,short,neutral,llama,2.58
42,second_short_positive,second,short,positive,llama,3.01
42,second_normal_negative,second,normal,negative,llama,3.57
42,second_normal_neutral,second,normal,neutral,llama,4.0
42,second_normal_positive,second,normal,positive,llama,3.07
42,second_long_negative,second,long,negative,llama,3.61
42,second_long_neutral,second,long,neutral,llama,3.41
42,second_long_positive,second,long,positive,llama,4.12
43,first_short_negative,first,short,negative,llama,3.26
43,first_short_neutral,first,short,neutral,llama,4.2
43,first_short_positive,first,short,positive,llama,4.27
43,first_normal_negative,first,normal,negative,llama,2.86
43,first_normal_neutral,first,normal,neutral,llama,3.34
43,first_normal_positive,first,normal,positive,llama,3.27
43,first_long_negative,first,long,negative,llama,3.46
43,first_long_neutral,first,long,neutral,llama,2.74
43,first_long_positive,first,long,positive,llama,2.96
43,second_short_negative,second,short,negative,llama,3.41
43,second_short_neutral,second,short,neutral,llama,3.22
43,second_short_positive,second,short,positive,llama,3.58
43,second_normal_negative,second,normal,negative,llama,2.7
43,second_normal_neutral,second,normal,neutral,llama,2.77
43,second_normal_positive,second,normal,positive,llama,3.35
43,second_long_negative,second,long,negative,llama,3.99
43,second_long_neutral,second,long,neutral,llama,3.49
43,second_long_positive,second,long,positive,llama,3.69
44,first_short_negative,first,short,negative,llama,3.79
44,first_short_neutral,first,short,neutral,llama,3.54
44,first_short_positive,first,short,positive,llama,3.59
44,first_normal_negative,first,normal,negative,llama,3.56
44,first_normal_neutral,first,normal,neutral,llama,3.4
44,first_normal_positive,first,normal,positive,llama,4.44
44,first_long_negative,first,long,negative,llama,3.45
44,first_long_neutral,first,long,neutral,llama,3.29
44,first_long_positive,first,long,positive,llama,4.14
44,second_short_negative,second,short,negative,llama,3.37
44,second_short_neutral,second,short,neutral,llama,2.81
44,second_short_positive,second,short,positive,llama,3.56
44,second_normal_negative,second,normal,negative,llama,3.69
44,second_normal_neutral,second,normal,neutral,llama,1.62
44,second_normal_positive,second,normal,positive,llama,2.59
44,second_long_negative,second,long,negative,llama,3.5
44,second_long_neutral,second,long,neutral,llama,2.98
44,second_long_positive,second,long,positive,llama,4.44
45,first_short_negative,first,short,negative,llama,3.36
45,first_short_neutral,first,short,neutral,llama,3.3
45,first_short_positive,first,short,positive,llama,3.53
45,first_normal_negative,first,normal,negative,llama,3.16
45,first_normal_neutral,first,normal,neutral,llama,3.18
45,first_normal_positive,first,normal,positive,llama,3.71
45,first_long_negative,first,long,negative,llama,4.0
45,first_long_neutral,first,long,neutral,llama,2.88
45,first_long_positive,first,long,positive,llama,3.92
45,second_short_negative,second,short,negative,llama,2.68
45,second_short_neutral,second,short,neutral,llama,3.09
45,second_short_positive,second,short,positive,llama,2.82
45,second_normal_negative,second,normal,negative,llama,3.22
45,second_normal_neutral,second,normal,neutral,llama,2.76
45,second_normal_positive,second,normal,positive,llama,3.44
45,second_long_negative,second,long,negative,llama,3.17
45,second_long_neutral,second,long,neutral,llama,2.62
45,second_long_positive,second,long,positive,llama,3.81
46,first_short_negative,first,short,negative,llama,1.79
46,first_short_neutral,first,short,neutral,llama,3.16
46,first_short_positive,first,short,positive,llama,2.75
46,first_normal_negative,first,normal,negative,llama,3.48
46,first_normal_neutral,first,normal,neutral,llama,3.33
46,first_normal_positive,first,normal,positive,llama,4.06
46,first_long_negative,first,long,negative,llama,3.4
46,first_long_neutral,first,long,neutral,llama,3.54
46,first_long_positive,first,long,positive,llama,4.36
46,second_short_negative,second,short,negative,llama,2.67
46,second_short_neutral,second,short,neutral,llama,3.04
46,second_short_positive,second,short,positive,llama,3.91
46,second_normal_negative,second,normal,negative,llama,3.48
46,second_normal_neutral,second,normal,neutral,llama,4.29
46,second_normal_positive,second,normal,positive,llama,3.68
46,second_long_negative,second,long,negative,llama,3.04
46,second_long_neutral,second,long,neutral,llama,3.99
46,second_long_positive,second,long,positive,llama,4.06
47,first_short_negative,first,short,negative,llama,3.06
47,first_short_neutral,first,short,neutral,llama,3.62
47,first_short_positive,first,short,positive,llama,3.46
47,first_normal_negative,first,normal,negative,llama,3.6
47,first_normal_neutral,first,normal,neutral,llama,3.52
47,first_normal_positive,first,normal,positive,llama,3.59
47,first_long_negative,first,long,negative,llama,4.34
47,first_long_neutral,first,long,neutral,llama,3.88
47,first_long_positive,first,long,positive,llama,3.13
47,second_short_negative,second,short,negative,llama,3.0
47,second_short_neutral,second,short,neutral,llama,2.9
47,second_short_positive,second,short,positive,llama,3.36
