judge,item_id,condition,position,length,sentiment,score,repeat_num,corrected_score,method
deepseek,294,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,294,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,294,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,295,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,295,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,295,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,295,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,295,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,295,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,295,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,295,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,296,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,296,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,296,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,296,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,296,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,296,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,296,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,296,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,297,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,297,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,297,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,297,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,297,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,297,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,297,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,297,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,298,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,298,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,298,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,298,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,298,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,298,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,298,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,298,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,299,baseline,first,normal,neutral,4.0,1,3.9,consensus
deepseek,299,short_response,first,short,neutral,4.0,1,3.9,consensus
deepseek,299,verbose_response,first,long,neutral,3.0,1,3.2,consensus
deepseek,299,positive_tone,first,normal,positive,4.0,1,3.9,consensus
deepseek,299,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,299,disfavored_pos,second,normal,neutral,4.0,1,3.9,consensus
deepseek,299,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,299,best_biased,second,long,positive,4.0,1,3.9,consensus
deepseek,300,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,300,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,300,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,300,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,300,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,300,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,300,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,300,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,301,baseline,first,normal,neutral,3.0,1,3.2,consensus
deepseek,301,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,301,verbose_response,first,long,neutral,4.0,1,3.9,consensus
deepseek,301,positive_tone,first,normal,positive,3.0,1,3.2,consensus
deepseek,301,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,301,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,301,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,301,best_biased,second,long,positive,3.0,1,3.2,consensus
deepseek,302,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,302,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,302,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,302,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,302,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,302,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,302,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,302,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,303,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,303,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,303,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,303,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,303,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,303,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,303,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,303,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,304,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,304,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,304,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,304,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,304,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,304,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,304,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,304,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,305,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,305,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,305,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,305,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,305,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,305,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,305,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,305,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,306,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,306,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,306,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,306,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,306,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,306,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,306,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,306,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,307,baseline,first,normal,neutral,3.0,1,3.2,consensus
deepseek,307,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,307,verbose_response,first,long,neutral,4.0,1,3.9,consensus
deepseek,307,positive_tone,first,normal,positive,3.0,1,3.2,consensus
deepseek,307,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,307,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,307,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,307,best_biased,second,long,positive,3.0,1,3.2,consensus
deepseek,308,baseline,first,normal,neutral,4.0,1,3.9,consensus
deepseek,308,short_response,first,short,neutral,4.0,1,3.9,consensus
deepseek,308,verbose_response,first,long,neutral,4.0,1,3.9,consensus
deepseek,308,positive_tone,first,normal,positive,4.0,1,3.9,consensus
deepseek,308,negative_tone,first,normal,negative,4.0,1,3.9,consensus
deepseek,308,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,308,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,308,best_biased,second,long,positive,4.0,1,3.9,consensus
deepseek,309,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,309,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,309,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,309,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,309,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,309,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,309,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,309,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,310,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,310,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,310,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,310,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,310,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,310,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,310,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,310,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,311,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,311,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,311,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,311,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,311,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,311,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,311,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,311,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,312,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,312,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,312,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,312,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,312,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,312,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,312,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,312,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,313,baseline,first,normal,neutral,3.0,1,3.0,consensus
deepseek,313,short_response,first,short,neutral,4.0,1,3.7,consensus
deepseek,313,verbose_response,first,long,neutral,3.0,1,3.0,consensus
deepseek,313,positive_tone,first,normal,positive,3.0,1,3.0,consensus
deepseek,313,negative_tone,first,normal,negative,3.0,1,3.0,consensus
deepseek,313,disfavored_pos,second,normal,neutral,3.0,1,3.0,consensus
deepseek,313,worst_case,second,short,negative,3.0,1,3.0,consensus
deepseek,313,best_biased,second,long,positive,3.0,1,3.0,consensus
deepseek,314,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,314,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,314,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,314,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,314,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,314,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,314,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,314,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,315,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,315,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,315,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,315,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,315,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,315,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,315,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,315,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,316,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,316,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,316,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,316,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,316,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,316,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,316,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,316,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,317,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,317,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,317,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,317,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,317,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,317,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,317,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,317,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,318,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,318,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,318,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,318,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,318,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,318,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,318,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,318,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,319,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,319,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,319,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,319,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,319,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,319,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,319,worst_case,second,short,negative,4.0,1,3.8,consensus
deepseek,319,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,320,baseline,first,normal,neutral,4.0,1,3.8,consensus
deepseek,320,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,320,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,320,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,320,negative_tone,first,normal,negative,4.0,1,3.8,consensus
deepseek,320,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,320,worst_case,second,short,negative,4.0,1,3.8,consensus
deepseek,320,best_biased,second,long,positive,4.0,1,3.8,consensus
deepseek,321,baseline,first,normal,neutral,3.0,1,3.0,consensus
deepseek,321,short_response,first,short,neutral,3.0,1,3.0,consensus
deepseek,321,verbose_response,first,long,neutral,4.0,1,3.7,consensus
deepseek,321,positive_tone,first,normal,positive,3.0,1,3.0,consensus
deepseek,321,negative_tone,first,normal,negative,4.0,1,3.7,consensus
deepseek,321,disfavored_pos,second,normal,neutral,3.0,1,3.0,consensus
deepseek,321,worst_case,second,short,negative,3.0,1,3.0,consensus
deepseek,321,best_biased,second,long,positive,4.0,1,3.7,consensus
deepseek,322,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,322,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,322,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,322,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,322,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,322,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,322,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,322,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,323,baseline,first,normal,neutral,3.0,1,3.2,consensus
deepseek,323,short_response,first,short,neutral,4.0,1,3.9,consensus
deepseek,323,verbose_response,first,long,neutral,3.0,1,3.2,consensus
deepseek,323,positive_tone,first,normal,positive,4.0,1,3.9,consensus
deepseek,323,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,323,disfavored_pos,second,normal,neutral,4.0,1,3.9,consensus
deepseek,323,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,323,best_biased,second,long,positive,3.0,1,3.2,consensus
deepseek,324,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,324,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,324,verbose_response,first,long,neutral,3.0,1,3.1,consensus
deepseek,324,positive_tone,first,normal,positive,4.0,1,3.8,consensus
deepseek,324,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,324,disfavored_pos,second,normal,neutral,4.0,1,3.8,consensus
deepseek,324,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,324,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,325,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,325,short_response,first,short,neutral,3.0,1,3.1,consensus
deepseek,325,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,325,positive_tone,first,normal,positive,3.0,1,3.1,consensus
deepseek,325,negative_tone,first,normal,negative,3.0,1,3.1,consensus
deepseek,325,disfavored_pos,second,normal,neutral,3.0,1,3.1,consensus
deepseek,325,worst_case,second,short,negative,3.0,1,3.1,consensus
deepseek,325,best_biased,second,long,positive,3.0,1,3.1,consensus
deepseek,326,baseline,first,normal,neutral,3.0,1,3.2,consensus
deepseek,326,short_response,first,short,neutral,3.0,1,3.2,consensus
deepseek,326,verbose_response,first,long,neutral,4.0,1,3.9,consensus
deepseek,326,positive_tone,first,normal,positive,3.0,1,3.2,consensus
deepseek,326,negative_tone,first,normal,negative,3.0,1,3.2,consensus
deepseek,326,disfavored_pos,second,normal,neutral,3.0,1,3.2,consensus
deepseek,326,worst_case,second,short,negative,3.0,1,3.2,consensus
deepseek,326,best_biased,second,long,positive,3.0,1,3.2,consensus
deepseek,327,baseline,first,normal,neutral,3.0,1,3.1,consensus
deepseek,327,short_response,first,short,neutral,4.0,1,3.8,consensus
deepseek,327,verbose_response,first,long,neutral,4.0,1,3.8,consensus
deepseek,327,positive_tone,first,normal,positive,4.0,1,3.8,consensus
