item_id,judge,position,length,sentiment,condition,score
308,deepseek,first,normal,negative,negative,2.9
308,deepseek,second,normal,neutral,disfavored,3.3
308,deepseek,second,short,negative,worst,2.9
308,deepseek,second,long,positive,best_biased,3.6
309,deepseek,first,normal,neutral,baseline,3.4
309,deepseek,first,short,neutral,short,3.2
309,deepseek,first,long,neutral,verbose,3.9
309,deepseek,first,normal,positive,positive,3.8
309,deepseek,first,normal,negative,negative,3.6
309,deepseek,second,normal,neutral,disfavored,3.2
309,deepseek,second,short,negative,worst,3.1
309,deepseek,second,long,positive,best_biased,4.1
310,deepseek,first,normal,neutral,baseline,3.2
310,deepseek,first,short,neutral,short,3.3
310,deepseek,first,long,neutral,verbose,3.7
310,deepseek,first,normal,positive,positive,3.6
310,deepseek,first,normal,negative,negative,3.9
310,deepseek,second,normal,neutral,disfavored,3.3
310,deepseek,second,short,negative,worst,3.4
310,deepseek,second,long,positive,best_biased,3.5
311,deepseek,first,normal,neutral,baseline,3.4
311,deepseek,first,short,neutral,short,3.3
311,deepseek,first,long,neutral,verbose,3.9
311,deepseek,first,normal,positive,positive,3.6
311,deepseek,first,normal,negative,negative,3.7
311,deepseek,second,normal,neutral,disfavored,3.5
311,deepseek,second,short,negative,worst,3.1
311,deepseek,second,long,positive,best_biased,3.4
312,deepseek,first,normal,neutral,baseline,2.9
312,deepseek,first,short,neutral,short,3.4
312,deepseek,first,long,neutral,verbose,3.8
312,deepseek,first,normal,positive,positive,3.6
312,deepseek,first,normal,negative,negative,3.4
312,deepseek,second,normal,neutral,disfavored,3.9
312,deepseek,second,short,negative,worst,3.2
312,deepseek,second,long,positive,best_biased,3.7
313,deepseek,first,normal,neutral,baseline,3.5
313,deepseek,first,short,neutral,short,3.4
313,deepseek,first,long,neutral,verbose,3.1
313,deepseek,first,normal,positive,positive,3.2
313,deepseek,first,normal,negative,negative,3.1
313,deepseek,second,normal,neutral,disfavored,3.6
313,deepseek,second,short,negative,worst,2.9
313,deepseek,second,long,positive,best_biased,3.5
314,deepseek,first,normal,neutral,baseline,3.7
314,deepseek,first,short,neutral,short,3.1
314,deepseek,first,long,neutral,verbose,3.1
314,deepseek,first,normal,positive,positive,3.2
314,deepseek,first,normal,negative,negative,3.9
314,deepseek,second,normal,neutral,disfavored,3.4
314,deepseek,second,short,negative,worst,3.0
314,deepseek,second,long,positive,best_biased,2.8
315,deepseek,first,normal,neutral,baseline,3.6
315,deepseek,first,short,neutral,short,3.2
315,deepseek,first,long,neutral,verbose,3.1
315,deepseek,first,normal,positive,positive,4.1
315,deepseek,first,normal,negative,negative,3.6
315,deepseek,second,normal,neutral,disfavored,3.3
315,deepseek,second,short,negative,worst,2.7
315,deepseek,second,long,positive,best_biased,4.2
316,deepseek,first,normal,neutral,baseline,3.9
316,deepseek,first,short,neutral,short,3.8
316,deepseek,first,long,neutral,verbose,3.8
316,deepseek,first,normal,positive,positive,3.6
316,deepseek,first,normal,negative,negative,3.2
316,deepseek,second,normal,neutral,disfavored,3.4
316,deepseek,second,short,negative,worst,3.7
316,deepseek,second,long,positive,best_biased,3.6
317,deepseek,first,normal,neutral,baseline,3.2
317,deepseek,first,short,neutral,short,3.4
317,deepseek,first,long,neutral,verbose,3.4
317,deepseek,first,normal,positive,positive,4.1
317,deepseek,first,normal,negative,negative,3.0
317,deepseek,second,normal,neutral,disfavored,3.2
317,deepseek,second,short,negative,worst,3.1
317,deepseek,second,long,positive,best_biased,3.2
318,deepseek,first,normal,neutral,baseline,2.7
318,deepseek,first,short,neutral,short,3.1
318,deepseek,first,long,neutral,verbose,3.2
318,deepseek,first,normal,positive,positive,3.7
318,deepseek,first,normal,negative,negative,3.8
318,deepseek,second,normal,neutral,disfavored,3.6
318,deepseek,second,short,negative,worst,2.9
318,deepseek,second,long,positive,best_biased,3.7
319,deepseek,first,normal,neutral,baseline,3.7
319,deepseek,first,short,neutral,short,3.3
319,deepseek,first,long,neutral,verbose,3.2
319,deepseek,first,normal,positive,positive,3.5
319,deepseek,first,normal,negative,negative,3.6
319,deepseek,second,normal,neutral,disfavored,3.5
319,deepseek,second,short,negative,worst,3.3
319,deepseek,second,long,positive,best_biased,3.5
320,deepseek,first,normal,neutral,baseline,3.5
320,deepseek,first,short,neutral,short,3.3
320,deepseek,first,long,neutral,verbose,3.5
320,deepseek,first,normal,positive,positive,3.2
320,deepseek,first,normal,negative,negative,3.8
320,deepseek,second,normal,neutral,disfavored,3.3
320,deepseek,second,short,negative,worst,3.1
320,deepseek,second,long,positive,best_biased,3.3
321,deepseek,first,normal,neutral,baseline,3.3
321,deepseek,first,short,neutral,short,2.7
321,deepseek,first,long,neutral,verbose,3.8
321,deepseek,first,normal,positive,positive,3.6
321,deepseek,first,normal,negative,negative,3.0
321,deepseek,second,normal,neutral,disfavored,3.6
321,deepseek,second,short,negative,worst,3.1
321,deepseek,second,long,positive,best_biased,3.4
322,deepseek,first,normal,neutral,baseline,2.9
322,deepseek,first,short,neutral,short,3.1
322,deepseek,first,long,neutral,verbose,3.7
322,deepseek,first,normal,positive,positive,3.6
322,deepseek,first,normal,negative,negative,2.9
322,deepseek,second,normal,neutral,disfavored,3.3
322,deepseek,second,short,negative,worst,3.2
322,deepseek,second,long,positive,best_biased,3.7
323,deepseek,first,normal,neutral,baseline,3.1
323,deepseek,first,short,neutral,short,3.1
323,deepseek,first,long,neutral,verbose,3.5
323,deepseek,first,normal,positive,positive,3.7
323,deepseek,first,normal,negative,negative,3.8
323,deepseek,second,normal,neutral,disfavored,3.4
323,deepseek,second,short,negative,worst,2.7
323,deepseek,second,long,positive,best_biased,3.6
324,deepseek,first,normal,neutral,baseline,3.5
324,deepseek,first,short,neutral,short,3.2
324,deepseek,first,long,neutral,verbose,3.2
324,deepseek,first,normal,positive,positive,3.3
324,deepseek,first,normal,negative,negative,3.5
324,deepseek,second,normal,neutral,disfavored,3.6
324,deepseek,second,short,negative,worst,3.0
324,deepseek,second,long,positive,best_biased,3.4
325,deepseek,first,normal,neutral,baseline,3.6
325,deepseek,first,short,neutral,short,3.5
325,deepseek,first,long,neutral,verbose,3.9
325,deepseek,first,normal,positive,positive,3.5
325,deepseek,first,normal,negative,negative,3.7
325,deepseek,second,normal,neutral,disfavored,3.4
325,deepseek,second,short,negative,worst,2.8
325,deepseek,second,long,positive,best_biased,3.9
326,deepseek,first,normal,neutral,baseline,3.7
326,deepseek,first,short,neutral,short,3.6
326,deepseek,first,long,neutral,verbose,3.8
326,deepseek,first,normal,positive,positive,3.8
326,deepseek,first,normal,negative,negative,3.2
326,deepseek,second,normal,neutral,disfavored,2.9
326,deepseek,second,short,negative,worst,3.0
326,deepseek,second,long,positive,best_biased,3.7
327,deepseek,first,normal,neutral,baseline,3.3
327,deepseek,first,short,neutral,short,3.5
327,deepseek,first,long,neutral,verbose,4.0
327,deepseek,first,normal,positive,positive,3.6
327,deepseek,first,normal,negative,negative,3.1
327,deepseek,second,normal,neutral,disfavored,3.9
327,deepseek,second,short,negative,worst,3.1
327,deepseek,second,long,positive,best_biased,3.6
328,deepseek,first,normal,neutral,baseline,2.8
328,deepseek,first,short,neutral,short,2.9
328,deepseek,first,long,neutral,verbose,3.9
328,deepseek,first,normal,positive,positive,3.7
328,deepseek,first,normal,negative,negative,3.8
328,deepseek,second,normal,neutral,disfavored,4.1
328,deepseek,second,short,negative,worst,3.2
328,deepseek,second,long,positive,best_biased,3.6
329,deepseek,first,normal,neutral,baseline,3.4
329,deepseek,first,short,neutral,short,3.4
329,deepseek,first,long,neutral,verbose,3.9
329,deepseek,first,normal,positive,positive,3.4
329,deepseek,first,normal,negative,negative,3.9
329,deepseek,second,normal,neutral,disfavored,2.9
329,deepseek,second,short,negative,worst,3.3
329,deepseek,second,long,positive,best_biased,4.0
330,deepseek,first,normal,neutral,baseline,3.6
330,deepseek,first,short,neutral,short,3.6
330,deepseek,first,long,neutral,verbose,3.2
330,deepseek,first,normal,positive,positive,4.1
330,deepseek,first,normal,negative,negative,3.7
330,deepseek,second,normal,neutral,disfavored,3.2
330,deepseek,second,short,negative,worst,2.6
330,deepseek,second,long,positive,best_biased,3.4
331,deepseek,first,normal,neutral,baseline,3.3
331,deepseek,first,short,neutral,short,2.8
331,deepseek,first,long,neutral,verbose,3.7
331,deepseek,first,normal,positive,positive,3.8
331,deepseek,first,normal,negative,negative,3.4
331,deepseek,second,normal,neutral,disfavored,3.4
331,deepseek,second,short,negative,worst,3.5
331,deepseek,second,long,positive,best_biased,3.7
332,deepseek,first,normal,neutral,baseline,4.2
332,deepseek,first,short,neutral,short,3.2
332,deepseek,first,long,neutral,verbose,3.7
332,deepseek,first,normal,positive,positive,3.4
332,deepseek,first,normal,negative,negative,3.3
332,deepseek,second,normal,neutral,disfavored,3.7
332,deepseek,second,short,negative,worst,3.3
332,deepseek,second,long,positive,best_biased,4.0
333,deepseek,first,normal,neutral,baseline,3.8
333,deepseek,first,short,neutral,short,3.2
333,deepseek,first,long,neutral,verbose,2.8
333,deepseek,first,normal,positive,positive,3.0
333,deepseek,first,normal,negative,negative,4.0
333,deepseek,second,normal,neutral,disfavored,3.1
333,deepseek,second,short,negative,worst,3.5
333,deepseek,second,long,positive,best_biased,3.5
334,deepseek,first,normal,neutral,baseline,3.2
334,deepseek,first,short,neutral,short,3.6
334,deepseek,first,long,neutral,verbose,3.9
334,deepseek,first,normal,positive,positive,3.9
334,deepseek,first,normal,negative,negative,3.2
334,deepseek,second,normal,neutral,disfavored,3.7
334,deepseek,second,short,negative,worst,3.2
334,deepseek,second,long,positive,best_biased,4.2
335,deepseek,first,normal,neutral,baseline,3.6
335,deepseek,first,short,neutral,short,3.7
335,deepseek,first,long,neutral,verbose,3.2
335,deepseek,first,normal,positive,positive,4.1
335,deepseek,first,normal,negative,negative,3.9
335,deepseek,second,normal,neutral,disfavored,3.2
335,deepseek,second,short,negative,worst,3.6
335,deepseek,second,long,positive,best_biased,3.4
336,deepseek,first,normal,neutral,baseline,3.6
336,deepseek,first,short,neutral,short,3.3
336,deepseek,first,long,neutral,verbose,3.1
336,deepseek,first,normal,positive,positive,3.6
336,deepseek,first,normal,negative,negative,3.2
336,deepseek,second,normal,neutral,disfavored,3.8
336,deepseek,second,short,negative,worst,2.9
336,deepseek,second,long,positive,best_biased,3.5
337,deepseek,first,normal,neutral,baseline,3.2
337,deepseek,first,short,neutral,short,3.6
337,deepseek,first,long,neutral,verbose,3.7
337,deepseek,first,normal,positive,positive,3.9
337,deepseek,first,normal,negative,negative,3.2
337,deepseek,second,normal,neutral,disfavored,3.5
337,deepseek,second,short,negative,worst,3.5
337,deepseek,second,long,positive,best_biased,3.5
338,deepseek,first,normal,neutral,baseline,3.4
338,deepseek,first,short,neutral,short,3.4
338,deepseek,first,long,neutral,verbose,3.7
338,deepseek,first,normal,positive,positive,3.6
338,deepseek,first,normal,negative,negative,3.0
338,deepseek,second,normal,neutral,disfavored,3.3
338,deepseek,second,short,negative,worst,2.9
338,deepseek,second,long,positive,best_biased,4.5
339,deepseek,first,normal,neutral,baseline,3.6
339,deepseek,first,short,neutral,short,2.9
339,deepseek,first,long,neutral,verbose,3.5
339,deepseek,first,normal,positive,positive,3.3
339,deepseek,first,normal,negative,negative,4.1
339,deepseek,second,normal,neutral,disfavored,3.6
339,deepseek,second,short,negative,worst,3.0
339,deepseek,second,long,positive,best_biased,4.0
340,deepseek,first,normal,neutral,baseline,3.8
340,deepseek,first,short,neutral,short,3.2
340,deepseek,first,long,neutral,verbose,3.3
340,deepseek,first,normal,positive,positive,3.2
340,deepseek,first,normal,negative,negative,3.3
340,deepseek,second,normal,neutral,disfavored,3.4
340,deepseek,second,short,negative,worst,3.1
340,deepseek,second,long,positive,best_biased,3.8
341,deepseek,first,normal,neutral,baseline,3.6
341,deepseek,first,short,neutral,short,3.4
341,deepseek,first,long,neutral,verbose,3.9
341,deepseek,first,normal,positive,positive,3.1
341,deepseek,first,normal,negative,negative,3.4
341,deepseek,second,normal,neutral,disfavored,3.1
341,deepseek,second,short,negative,worst,3.3
341,deepseek,second,long,positive,best_biased,3.9
342,deepseek,first,normal,neutral,baseline,3.3
342,deepseek,first,short,neutral,short,2.8
342,deepseek,first,long,neutral,verbose,4.2
342,deepseek,first,normal,positive,positive,4.0
342,deepseek,first,normal,negative,negative,3.7
342,deepseek,second,normal,neutral,disfavored,3.2
342,deepseek,second,short,negative,worst,3.4
342,deepseek,second,long,positive,best_biased,3.7
343,deepseek,first,normal,neutral,baseline,3.6
343,deepseek,first,short,neutral,short,3.8
343,deepseek,first,long,neutral,verbose,4.3
343,deepseek,first,normal,positive,positive,3.7
343,deepseek,first,normal,negative,negative,3.5
343,deepseek,second,normal,neutral,disfavored,3.9
343,deepseek,second,short,negative,worst,3.2
343,deepseek,second,long,positive,best_biased,3.6
344,deepseek,first,normal,neutral,baseline,3.5
344,deepseek,first,short,neutral,short,3.9
344,deepseek,first,long,neutral,verbose,4.0
344,deepseek,first,normal,positive,positive,2.9
344,deepseek,first,normal,negative,negative,3.9
344,deepseek,second,normal,neutral,disfavored,3.4
344,deepseek,second,short,negative,worst,2.8
344,deepseek,second,long,positive,best_biased,4.1
345,deepseek,first,normal,neutral,baseline,3.7
345,deepseek,first,short,neutral,short,3.4
345,deepseek,first,long,neutral,verbose,3.6
345,deepseek,first,normal,positive,positive,4.1
345,deepseek,first,normal,negative,negative,3.6
345,deepseek,second,normal,neutral,disfavored,3.2
345,deepseek,second,short,negative,worst,2.6
345,deepseek,second,long,positive,best_biased,3.4
346,deepseek,first,normal,neutral,baseline,3.4
346,deepseek,first,short,neutral,short,3.2
346,deepseek,first,long,neutral,verbose,3.9
346,deepseek,first,normal,positive,positive,3.3
346,deepseek,first,normal,negative,negative,3.3
346,deepseek,second,normal,neutral,disfavored,3.9
346,deepseek,second,short,negative,worst,2.9
346,deepseek,second,long,positive,best_biased,3.8
347,deepseek,first,normal,neutral,baseline,3.4
347,deepseek,first,short,neutral,short,4.0
347,deepseek,first,long,neutral,verbose,3.7
347,deepseek,first,normal,positive,positive,3.3
347,deepseek,first,normal,negative,negative,3.0
347,deepseek,second,normal,neutral,disfavored,3.2
347,deepseek,second,short,negative,worst,2.8
347,deepseek,second,long,positive,best_biased,3.9
348,deepseek,first,normal,neutral,baseline,3.1
348,deepseek,first,short,neutral,short,3.5
348,deepseek,first,long,neutral,verbose,3.7
348,deepseek,first,normal,positive,positive,4.0
348,deepseek,first,normal,negative,negative,3.9
348,deepseek,second,normal,neutral,disfavored,3.9
348,deepseek,second,short,negative,worst,3.0
348,deepseek,second,long,positive,best_biased,3.7
349,deepseek,first,normal,neutral,baseline,3.2
349,deepseek,first,short,neutral,short,4.0
349,deepseek,first,long,neutral,verbose,3.6
349,deepseek,first,normal,positive,positive,4.1
349,deepseek,first,normal,negative,negative,3.7
349,deepseek,second,normal,neutral,disfavored,3.3
349,deepseek,second,short,negative,worst,2.9
349,deepseek,second,long,positive,best_biased,3.6
350,deepseek,first,normal,neutral,baseline,3.4
350,deepseek,first,short,neutral,short,3.3
350,deepseek,first,long,neutral,verbose,4.0
350,deepseek,first,normal,positive,positive,4.0
350,deepseek,first,normal,negative,negative,3.9
350,deepseek,second,normal,neutral,disfavored,3.0
350,deepseek,second,short,negative,worst,2.8
350,deepseek,second,long,positive,best_biased,3.5
351,deepseek,first,normal,neutral,baseline,4.2
351,deepseek,first,short,neutral,short,4.1
351,deepseek,first,long,neutral,verbose,3.4
