judge,item_id,condition,position,length,sentiment,score,repeat_num,raw_score,item_quality
llama,108,worst_case,second,short,negative,4,2,3.4948,0.0386
llama,108,best_case_biased,second,long,positive,4,0,3.9353,0.0386
llama,108,best_case_biased,second,long,positive,4,1,3.9392,0.0386
llama,108,best_case_biased,second,long,positive,4,2,4.0508,0.0386
llama,109,baseline,first,normal,neutral,3,0,3.0139,-0.0112
llama,109,baseline,first,normal,neutral,4,1,3.5928,-0.0112
llama,109,baseline,first,normal,neutral,4,2,3.4544,-0.0112
llama,109,short_response,first,short,neutral,4,0,3.9706,-0.0112
llama,109,short_response,first,short,neutral,4,1,4.1048,-0.0112
llama,109,short_response,first,short,neutral,4,2,3.3389,-0.0112
llama,109,verbose_response,first,long,neutral,4,0,3.7432,-0.0112
llama,109,verbose_response,first,long,neutral,4,1,3.9678,-0.0112
llama,109,verbose_response,first,long,neutral,4,2,3.6459,-0.0112
llama,109,positive_tone,first,normal,positive,4,0,4.0989,-0.0112
llama,109,positive_tone,first,normal,positive,4,1,3.5084,-0.0112
llama,109,positive_tone,first,normal,positive,4,2,3.5363,-0.0112
llama,109,negative_tone,first,normal,negative,4,0,3.3737,-0.0112
llama,109,negative_tone,first,normal,negative,4,1,3.7112,-0.0112
llama,109,negative_tone,first,normal,negative,3,2,2.8388,-0.0112
llama,109,disfavored_pos,second,normal,neutral,4,0,3.2507,-0.0112
llama,109,disfavored_pos,second,normal,neutral,4,1,3.6678,-0.0112
llama,109,disfavored_pos,second,normal,neutral,3,2,2.9347,-0.0112
llama,109,worst_case,second,short,negative,3,0,3.1463,-0.0112
llama,109,worst_case,second,short,negative,4,1,4.035,-0.0112
llama,109,worst_case,second,short,negative,4,2,4.079,-0.0112
llama,109,best_case_biased,second,long,positive,3,0,3.1784,-0.0112
llama,109,best_case_biased,second,long,positive,4,1,4.1822,-0.0112
llama,109,best_case_biased,second,long,positive,4,2,3.7596,-0.0112
llama,110,baseline,first,normal,neutral,4,0,3.5044,-0.2878
llama,110,baseline,first,normal,neutral,3,1,3.0442,-0.2878
llama,110,baseline,first,normal,neutral,4,2,3.6144,-0.2878
llama,110,short_response,first,short,neutral,4,0,3.3485,-0.2878
llama,110,short_response,first,short,neutral,4,1,3.3364,-0.2878
llama,110,short_response,first,short,neutral,4,2,3.5548,-0.2878
llama,110,verbose_response,first,long,neutral,4,0,3.3544,-0.2878
llama,110,verbose_response,first,long,neutral,3,1,3.044,-0.2878
llama,110,verbose_response,first,long,neutral,4,2,3.4984,-0.2878
llama,110,positive_tone,first,normal,positive,4,0,3.2547,-0.2878
llama,110,positive_tone,first,normal,positive,3,1,3.131,-0.2878
llama,110,positive_tone,first,normal,positive,4,2,3.6833,-0.2878
llama,110,negative_tone,first,normal,negative,4,0,4.0501,-0.2878
llama,110,negative_tone,first,normal,negative,3,1,3.1394,-0.2878
llama,110,negative_tone,first,normal,negative,4,2,3.4465,-0.2878
llama,110,disfavored_pos,second,normal,neutral,3,0,2.9326,-0.2878
llama,110,disfavored_pos,second,normal,neutral,4,1,3.6715,-0.2878
llama,110,disfavored_pos,second,normal,neutral,3,2,3.1774,-0.2878
llama,110,worst_case,second,short,negative,4,0,3.6968,-0.2878
llama,110,worst_case,second,short,negative,4,1,3.7797,-0.2878
llama,110,worst_case,second,short,negative,4,2,3.4379,-0.2878
llama,110,best_case_biased,second,long,positive,4,0,3.2818,-0.2878
llama,110,best_case_biased,second,long,positive,4,1,3.836,-0.2878
llama,110,best_case_biased,second,long,positive,4,2,3.5952,-0.2878
llama,111,baseline,first,normal,neutral,4,0,3.3145,-0.004
llama,111,baseline,first,normal,neutral,4,1,3.345,-0.004
llama,111,baseline,first,normal,neutral,4,2,3.4286,-0.004
llama,111,short_response,first,short,neutral,4,0,4.0248,-0.004
llama,111,short_response,first,short,neutral,4,1,4.1112,-0.004
llama,111,short_response,first,short,neutral,4,2,4.2977,-0.004
llama,111,verbose_response,first,long,neutral,4,0,3.5511,-0.004
llama,111,verbose_response,first,long,neutral,4,1,3.7846,-0.004
llama,111,verbose_response,first,long,neutral,4,2,3.636,-0.004
llama,111,positive_tone,first,normal,positive,4,0,3.5759,-0.004
llama,111,positive_tone,first,normal,positive,4,1,3.8817,-0.004
llama,111,positive_tone,first,normal,positive,4,2,3.6134,-0.004
llama,111,negative_tone,first,normal,negative,4,0,4.0379,-0.004
llama,111,negative_tone,first,normal,negative,4,1,3.534,-0.004
llama,111,negative_tone,first,normal,negative,4,2,3.8799,-0.004
llama,111,disfavored_pos,second,normal,neutral,3,0,3.2043,-0.004
llama,111,disfavored_pos,second,normal,neutral,3,1,2.8208,-0.004
llama,111,disfavored_pos,second,normal,neutral,3,2,3.0451,-0.004
llama,111,worst_case,second,short,negative,4,0,3.7198,-0.004
llama,111,worst_case,second,short,negative,4,1,4.3039,-0.004
llama,111,worst_case,second,short,negative,4,2,3.5301,-0.004
llama,111,best_case_biased,second,long,positive,4,0,3.5712,-0.004
llama,111,best_case_biased,second,long,positive,4,1,3.7854,-0.004
llama,111,best_case_biased,second,long,positive,4,2,3.4314,-0.004
llama,112,baseline,first,normal,neutral,4,0,3.4181,0.009
llama,112,baseline,first,normal,neutral,4,1,3.5571,0.009
llama,112,baseline,first,normal,neutral,4,2,3.4299,0.009
llama,112,short_response,first,short,neutral,3,0,3.2287,0.009
llama,112,short_response,first,short,neutral,4,1,3.5402,0.009
llama,112,short_response,first,short,neutral,4,2,3.8881,0.009
llama,112,verbose_response,first,long,neutral,4,0,3.9367,0.009
llama,112,verbose_response,first,long,neutral,4,1,4.1265,0.009
llama,112,verbose_response,first,long,neutral,4,2,4.1043,0.009
llama,112,positive_tone,first,normal,positive,4,0,3.3915,0.009
llama,112,positive_tone,first,normal,positive,4,1,3.434,0.009
llama,112,positive_tone,first,normal,positive,4,2,3.4462,0.009
llama,112,negative_tone,first,normal,negative,4,0,3.6472,0.009
llama,112,negative_tone,first,normal,negative,4,1,3.5176,0.009
llama,112,negative_tone,first,normal,negative,4,2,3.641,0.009
llama,112,disfavored_pos,second,normal,neutral,3,0,3.0992,0.009
llama,112,disfavored_pos,second,normal,neutral,4,1,3.5547,0.009
llama,112,disfavored_pos,second,normal,neutral,3,2,3.0783,0.009
llama,112,worst_case,second,short,negative,4,0,3.3682,0.009
llama,112,worst_case,second,short,negative,4,1,3.8615,0.009
llama,112,worst_case,second,short,negative,4,2,3.9272,0.009
llama,112,best_case_biased,second,long,positive,4,0,3.5661,0.009
llama,112,best_case_biased,second,long,positive,4,1,3.9217,0.009
llama,112,best_case_biased,second,long,positive,4,2,3.8982,0.009
llama,113,baseline,first,normal,neutral,4,0,4.3743,0.3695
llama,113,baseline,first,normal,neutral,4,1,4.0827,0.3695
llama,113,baseline,first,normal,neutral,4,2,4.3263,0.3695
llama,113,short_response,first,short,neutral,4,0,4.0965,0.3695
llama,113,short_response,first,short,neutral,4,1,4.4644,0.3695
llama,113,short_response,first,short,neutral,4,2,4.4702,0.3695
llama,113,verbose_response,first,long,neutral,4,0,4.0803,0.3695
llama,113,verbose_response,first,long,neutral,4,1,3.9301,0.3695
llama,113,verbose_response,first,long,neutral,4,2,3.9785,0.3695
llama,113,positive_tone,first,normal,positive,4,0,4.1136,0.3695
llama,113,positive_tone,first,normal,positive,4,1,3.6833,0.3695
llama,113,positive_tone,first,normal,positive,4,2,3.8747,0.3695
llama,113,negative_tone,first,normal,negative,4,0,4.3787,0.3695
llama,113,negative_tone,first,normal,negative,4,1,4.2329,0.3695
llama,113,negative_tone,first,normal,negative,4,2,3.4025,0.3695
llama,113,disfavored_pos,second,normal,neutral,4,0,3.333,0.3695
llama,113,disfavored_pos,second,normal,neutral,4,1,4.2932,0.3695
llama,113,disfavored_pos,second,normal,neutral,4,2,4.0239,0.3695
llama,113,worst_case,second,short,negative,4,0,3.8634,0.3695
llama,113,worst_case,second,short,negative,4,1,3.5691,0.3695
llama,113,worst_case,second,short,negative,4,2,3.6468,0.3695
llama,113,best_case_biased,second,long,positive,4,0,4.1652,0.3695
llama,113,best_case_biased,second,long,positive,4,1,4.6422,0.3695
llama,113,best_case_biased,second,long,positive,4,2,4.6215,0.3695
llama,114,baseline,first,normal,neutral,3,0,3.1072,-0.0289
llama,114,baseline,first,normal,neutral,4,1,3.4272,-0.0289
llama,114,baseline,first,normal,neutral,4,2,3.2869,-0.0289
llama,114,short_response,first,short,neutral,4,0,3.7188,-0.0289
llama,114,short_response,first,short,neutral,4,1,3.3151,-0.0289
llama,114,short_response,first,short,neutral,4,2,3.531,-0.0289
llama,114,verbose_response,first,long,neutral,4,0,3.4826,-0.0289
llama,114,verbose_response,first,long,neutral,4,1,3.8651,-0.0289
llama,114,verbose_response,first,long,neutral,4,2,3.5796,-0.0289
llama,114,positive_tone,first,normal,positive,4,0,3.4991,-0.0289
llama,114,positive_tone,first,normal,positive,4,1,3.7416,-0.0289
llama,114,positive_tone,first,normal,positive,4,2,4.0528,-0.0289
llama,114,negative_tone,first,normal,negative,4,0,4.233,-0.0289
llama,114,negative_tone,first,normal,negative,4,1,3.7765,-0.0289
llama,114,negative_tone,first,normal,negative,4,2,3.6268,-0.0289
llama,114,disfavored_pos,second,normal,neutral,4,0,3.6631,-0.0289
llama,114,disfavored_pos,second,normal,neutral,4,1,3.6221,-0.0289
llama,114,disfavored_pos,second,normal,neutral,4,2,3.5436,-0.0289
llama,114,worst_case,second,short,negative,3,0,3.1413,-0.0289
llama,114,worst_case,second,short,negative,4,1,4.0472,-0.0289
llama,114,worst_case,second,short,negative,4,2,3.771,-0.0289
llama,114,best_case_biased,second,long,positive,4,0,3.3109,-0.0289
llama,114,best_case_biased,second,long,positive,4,1,3.383,-0.0289
llama,114,best_case_biased,second,long,positive,4,2,3.7905,-0.0289
llama,115,baseline,first,normal,neutral,3,0,2.9473,0.0452
llama,115,baseline,first,normal,neutral,4,1,3.5439,0.0452
llama,115,baseline,first,normal,neutral,4,2,3.4115,0.0452
llama,115,short_response,first,short,neutral,4,0,3.5471,0.0452
llama,115,short_response,first,short,neutral,4,1,3.6295,0.0452
llama,115,short_response,first,short,neutral,4,2,3.3484,0.0452
llama,115,verbose_response,first,long,neutral,4,0,4.0847,0.0452
llama,115,verbose_response,first,long,neutral,3,1,3.2101,0.0452
llama,115,verbose_response,first,long,neutral,4,2,3.8418,0.0452
llama,115,positive_tone,first,normal,positive,4,0,3.4422,0.0452
llama,115,positive_tone,first,normal,positive,4,1,4.2207,0.0452
llama,115,positive_tone,first,normal,positive,4,2,3.6815,0.0452
llama,115,negative_tone,first,normal,negative,3,0,3.1413,0.0452
llama,115,negative_tone,first,normal,negative,4,1,3.8756,0.0452
llama,115,negative_tone,first,normal,negative,4,2,3.4248,0.0452
llama,115,disfavored_pos,second,normal,neutral,4,0,3.6461,0.0452
llama,115,disfavored_pos,second,normal,neutral,4,1,3.5451,0.0452
llama,115,disfavored_pos,second,normal,neutral,4,2,3.7802,0.0452
llama,115,worst_case,second,short,negative,4,0,3.7894,0.0452
llama,115,worst_case,second,short,negative,4,1,3.9949,0.0452
llama,115,worst_case,second,short,negative,4,2,3.7425,0.0452
llama,115,best_case_biased,second,long,positive,4,0,3.4838,0.0452
llama,115,best_case_biased,second,long,positive,4,1,4.0218,0.0452
llama,115,best_case_biased,second,long,positive,4,2,3.2755,0.0452
llama,116,baseline,first,normal,neutral,4,0,3.5157,-0.0052
llama,116,baseline,first,normal,neutral,4,1,3.3827,-0.0052
llama,116,baseline,first,normal,neutral,4,2,3.7353,-0.0052
llama,116,short_response,first,short,neutral,4,0,3.4445,-0.0052
llama,116,short_response,first,short,neutral,4,1,3.5924,-0.0052
llama,116,short_response,first,short,neutral,4,2,3.7169,-0.0052
llama,116,verbose_response,first,long,neutral,4,0,4.1539,-0.0052
llama,116,verbose_response,first,long,neutral,4,1,3.5984,-0.0052
llama,116,verbose_response,first,long,neutral,4,2,3.6345,-0.0052
llama,116,positive_tone,first,normal,positive,4,0,3.254,-0.0052
llama,116,positive_tone,first,normal,positive,4,1,3.3545,-0.0052
llama,116,positive_tone,first,normal,positive,4,2,3.7384,-0.0052
llama,116,negative_tone,first,normal,negative,4,0,3.6836,-0.0052
llama,116,negative_tone,first,normal,negative,4,1,3.688,-0.0052
llama,116,negative_tone,first,normal,negative,4,2,4.1536,-0.0052
llama,116,disfavored_pos,second,normal,neutral,3,0,2.8649,-0.0052
llama,116,disfavored_pos,second,normal,neutral,4,1,3.9622,-0.0052
llama,116,disfavored_pos,second,normal,neutral,4,2,3.6488,-0.0052
llama,116,worst_case,second,short,negative,4,0,3.5723,-0.0052
llama,116,worst_case,second,short,negative,4,1,3.8053,-0.0052
llama,116,worst_case,second,short,negative,4,2,3.4563,-0.0052
llama,116,best_case_biased,second,long,positive,4,0,3.7287,-0.0052
llama,116,best_case_biased,second,long,positive,4,1,4.3237,-0.0052
llama,116,best_case_biased,second,long,positive,4,2,3.4149,-0.0052
llama,117,baseline,first,normal,neutral,4,0,3.2967,-0.1753
llama,117,baseline,first,normal,neutral,3,1,3.1655,-0.1753
llama,117,baseline,first,normal,neutral,3,2,3.2057,-0.1753
llama,117,short_response,first,short,neutral,4,0,3.424,-0.1753
llama,117,short_response,first,short,neutral,3,1,3.2336,-0.1753
llama,117,short_response,first,short,neutral,4,2,3.4622,-0.1753
llama,117,verbose_response,first,long,neutral,4,0,3.5896,-0.1753
llama,117,verbose_response,first,long,neutral,4,1,3.4638,-0.1753
llama,117,verbose_response,first,long,neutral,3,2,2.9424,-0.1753
llama,117,positive_tone,first,normal,positive,4,0,3.4123,-0.1753
llama,117,positive_tone,first,normal,positive,4,1,3.4417,-0.1753
llama,117,positive_tone,first,normal,positive,4,2,3.9765,-0.1753
llama,117,negative_tone,first,normal,negative,4,0,3.5121,-0.1753
llama,117,negative_tone,first,normal,negative,4,1,3.762,-0.1753
llama,117,negative_tone,first,normal,negative,4,2,3.3876,-0.1753
llama,117,disfavored_pos,second,normal,neutral,4,0,3.5117,-0.1753
llama,117,disfavored_pos,second,normal,neutral,3,1,2.8949,-0.1753
llama,117,disfavored_pos,second,normal,neutral,4,2,3.2936,-0.1753
llama,117,worst_case,second,short,negative,4,0,3.7812,-0.1753
llama,117,worst_case,second,short,negative,4,1,3.7335,-0.1753
llama,117,worst_case,second,short,negative,4,2,4.2114,-0.1753
llama,117,best_case_biased,second,long,positive,4,0,3.265,-0.1753
llama,117,best_case_biased,second,long,positive,4,1,3.9144,-0.1753
llama,117,best_case_biased,second,long,positive,4,2,3.8305,-0.1753
llama,118,baseline,first,normal,neutral,4,0,3.7138,0.1714
llama,118,baseline,first,normal,neutral,4,1,4.1612,0.1714
llama,118,baseline,first,normal,neutral,4,2,3.6648,0.1714
llama,118,short_response,first,short,neutral,4,0,3.8876,0.1714
llama,118,short_response,first,short,neutral,4,1,3.8799,0.1714
llama,118,short_response,first,short,neutral,4,2,3.5313,0.1714
llama,118,verbose_response,first,long,neutral,4,0,4.1308,0.1714
llama,118,verbose_response,first,long,neutral,4,1,4.0879,0.1714
llama,118,verbose_response,first,long,neutral,4,2,3.8926,0.1714
llama,118,positive_tone,first,normal,positive,4,0,4.2861,0.1714
llama,118,positive_tone,first,normal,positive,4,1,3.6812,0.1714
llama,118,positive_tone,first,normal,positive,4,2,3.3257,0.1714
llama,118,negative_tone,first,normal,negative,4,0,4.3745,0.1714
llama,118,negative_tone,first,normal,negative,4,1,4.1295,0.1714
llama,118,negative_tone,first,normal,negative,4,2,4.0236,0.1714
llama,118,disfavored_pos,second,normal,neutral,4,0,3.4081,0.1714
llama,118,disfavored_pos,second,normal,neutral,4,1,3.5955,0.1714
llama,118,disfavored_pos,second,normal,neutral,3,2,3.1548,0.1714
llama,118,worst_case,second,short,negative,4,0,3.7817,0.1714
llama,118,worst_case,second,short,negative,4,1,3.5611,0.1714
llama,118,worst_case,second,short,negative,4,2,3.9399,0.1714
llama,118,best_case_biased,second,long,positive,4,0,4.1018,0.1714
llama,118,best_case_biased,second,long,positive,4,1,3.4611,0.1714
llama,118,best_case_biased,second,long,positive,4,2,4.0372,0.1714
llama,119,baseline,first,normal,neutral,4,0,3.6927,0.1128
llama,119,baseline,first,normal,neutral,4,1,3.8138,0.1128
llama,119,baseline,first,normal,neutral,4,2,3.5822,0.1128
llama,119,short_response,first,short,neutral,4,0,4.0164,0.1128
llama,119,short_response,first,short,neutral,4,1,3.6314,0.1128
llama,119,short_response,first,short,neutral,4,2,3.3602,0.1128
llama,119,verbose_response,first,long,neutral,4,0,3.463,0.1128
llama,119,verbose_response,first,long,neutral,4,1,3.7245,0.1128
llama,119,verbose_response,first,long,neutral,4,2,3.4193,0.1128
llama,119,positive_tone,first,normal,positive,4,0,4.1691,0.1128
llama,119,positive_tone,first,normal,positive,4,1,3.72,0.1128
llama,119,positive_tone,first,normal,positive,4,2,3.9956,0.1128
llama,119,negative_tone,first,normal,negative,4,0,4.0092,0.1128
llama,119,negative_tone,first,normal,negative,4,1,3.7946,0.1128
llama,119,negative_tone,first,normal,negative,5,2,4.7653,0.1128
llama,119,disfavored_pos,second,normal,neutral,4,0,4.2479,0.1128
llama,119,disfavored_pos,second,normal,neutral,4,1,3.8256,0.1128
llama,119,disfavored_pos,second,normal,neutral,3,2,3.1939,0.1128
llama,119,worst_case,second,short,negative,4,0,4.2619,0.1128
llama,119,worst_case,second,short,negative,3,1,3.2279,0.1128
llama,119,worst_case,second,short,negative,4,2,4.2501,0.1128
llama,119,best_case_biased,second,long,positive,3,0,2.9123,0.1128
llama,119,best_case_biased,second,long,positive,4,1,3.6393,0.1128
llama,119,best_case_biased,second,long,positive,4,2,4.136,0.1128
llama,120,baseline,first,normal,neutral,4,0,3.745,0.1187
llama,120,baseline,first,normal,neutral,4,1,3.279,0.1187
llama,120,baseline,first,normal,neutral,4,2,3.6912,0.1187
llama,120,short_response,first,short,neutral,4,0,3.9347,0.1187
llama,120,short_response,first,short,neutral,4,1,3.885,0.1187
llama,120,short_response,first,short,neutral,4,2,3.7167,0.1187
llama,120,verbose_response,first,long,neutral,4,0,4.1038,0.1187
llama,120,verbose_response,first,long,neutral,4,1,4.1835,0.1187
llama,120,verbose_response,first,long,neutral,4,2,3.8263,0.1187
llama,120,positive_tone,first,normal,positive,4,0,4.1666,0.1187
llama,120,positive_tone,first,normal,positive,4,1,3.7057,0.1187
llama,120,positive_tone,first,normal,positive,4,2,3.614,0.1187
llama,120,negative_tone,first,normal,negative,4,0,4.1718,0.1187
llama,120,negative_tone,first,normal,negative,4,1,4.1618,0.1187
llama,120,negative_tone,first,normal,negative,4,2,3.6281,0.1187
llama,120,disfavored_pos,second,normal,neutral,3,0,3.2382,0.1187
llama,120,disfavored_pos,second,normal,neutral,4,1,3.9339,0.1187
llama,120,disfavored_pos,second,normal,neutral,4,2,3.4204,0.1187
llama,120,worst_case,second,short,negative,4,0,3.8031,0.1187
llama,120,worst_case,second,short,negative,4,1,3.7201,0.1187
llama,120,worst_case,second,short,negative,4,2,4.2316,0.1187
llama,120,best_case_biased,second,long,positive,4,0,4.4457,0.1187
llama,120,best_case_biased,second,long,positive,4,1,3.7716,0.1187
llama,120,best_case_biased,second,long,positive,4,2,4.5346,0.1187
